year,borough,incident_classification,incident_classification_group,zipcode,incident_count,avg_prop_total_value,avg_prop_gross_sqft
2023,BROOKLYN,Manhole Fire - Seeping Smoke,NonStructural Fires,11203,10,146770.0,3586.0
2023,BROOKLYN,Medical - Assist Civilian,Medical Emergencies,11203,4,146770.0,3586.0
2023,BROOKLYN,Medical - Breathing / Ill or Sick,Medical Emergencies,11203,441,146770.0,3586.0
2023,BROOKLYN,Medical - EMS Link 10-91,Medical Emergencies,11203,1294,146770.0,3586.0
2023,BROOKLYN,Medical MFA - EMS Link,Medical MFAs,11203,14,146770.0,3586.0
2023,BROOKLYN,Medical MFA - PD Link,Medical MFAs,11203,10,146770.0,3586.0
2023,BROOKLYN,Medical - No PT Contact EMS is Onscene,Medical Emergencies,11203,826,146770.0,3586.0
2023,BROOKLYN,Medical - PD Link 10-91,Medical Emergencies,11203,673,146770.0,3586.0
2023,BROOKLYN,Medical - Serious Life Threatening,Medical Emergencies,11203,73,146770.0,3586.0
2023,BROOKLYN,Medical - Victim Deceased,Medical Emergencies,11203,36,146770.0,3586.0
2023,BROOKLYN,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,11203,76,146770.0,3586.0
2023,BROOKLYN,Multiple Dwelling 'A' - Other fire,Structural Fires,11203,20,146770.0,3586.0
2023,BROOKLYN,Multiple Dwelling 'B' Fire,Structural Fires,11203,16,146770.0,3586.0
2023,BROOKLYN,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,11203,9,146770.0,3586.0
2023,BROOKLYN,Non-Medical MFA - Phone,NonMedical MFAs,11203,93,146770.0,3586.0
2023,BROOKLYN,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,11203,28,146770.0,3586.0
2023,BROOKLYN,Odor - Other Smoke,NonMedical Emergencies,11203,17,146770.0,3586.0
2023,BROOKLYN,Odor - Other Than Smoke,NonMedical Emergencies,11203,143,146770.0,3586.0
2023,BROOKLYN,Other Commercial Building Fire,Structural Fires,11203,26,146770.0,3586.0
2023,BROOKLYN,Other Transportation Fire,NonStructural Fires,11203,4,146770.0,3586.0
2023,BROOKLYN,Private Dwelling Fire,Structural Fires,11203,127,146770.0,3586.0
2023,BROOKLYN,Remove Civilian - Non-Fire,NonMedical Emergencies,11203,2,146770.0,3586.0
2023,BROOKLYN,School Fire,Structural Fires,11203,6,146770.0,3586.0
2023,BROOKLYN,Sprinkler System - Malfunction,NonMedical Emergencies,11203,4,146770.0,3586.0
2023,BROOKLYN,Undefined Emergency,NonMedical Emergencies,11203,9,146770.0,3586.0
2023,BROOKLYN,Utility Emergency - Electric,NonMedical Emergencies,11203,63,146770.0,3586.0
2023,BROOKLYN,Utility Emergency - Gas,NonMedical Emergencies,11203,151,146770.0,3586.0
2023,BROOKLYN,Utility Emergency - Steam,NonMedical Emergencies,11203,21,146770.0,3586.0
2023,BROOKLYN,Utility Emergency - Undefined,NonMedical Emergencies,11203,1,146770.0,3586.0
2023,BROOKLYN,Utility Emergency - Water,NonMedical Emergencies,11203,130,146770.0,3586.0
2023,BROOKLYN,Vehicle Accident - Other,NonMedical Emergencies,11203,229,146770.0,3586.0
2023,BROOKLYN,Vehicle Accident - With Extrication,NonMedical Emergencies,11203,3,146770.0,3586.0
2023,BROOKLYN,Abandoned Derelict Vehicle Fire,NonStructural Fires,11205,2,291488.0,5785.0
2023,BROOKLYN,Alarm System - Defective,NonMedical Emergencies,11205,67,291488.0,5785.0
2023,BROOKLYN,Alarm System - Testing,NonMedical Emergencies,11205,84,291488.0,5785.0
2023,BROOKLYN,Alarm System - Unnecessary,NonMedical Emergencies,11205,267,291488.0,5785.0
2023,BROOKLYN,Assist Civilian - Non-Medical,NonMedical Emergencies,11205,287,291488.0,5785.0
2023,BROOKLYN,Automobile Fire,NonStructural Fires,11205,2,291488.0,5785.0
2023,BROOKLYN,Brush Fire,NonStructural Fires,11205,2,291488.0,5785.0
2023,BROOKLYN,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,11205,83,291488.0,5785.0
2023,BROOKLYN,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,11205,15,291488.0,5785.0
2023,BROOKLYN,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,11205,18,291488.0,5785.0
2023,BROOKLYN,Church Fire,Structural Fires,11205,1,291488.0,5785.0
2023,BROOKLYN,Defective Oil Burner,NonMedical Emergencies,11205,4,291488.0,5785.0
2023,BROOKLYN,Demolition Debris or Rubbish Fire,NonStructural Fires,11205,38,291488.0,5785.0
2023,BROOKLYN,Downed Tree,NonMedical Emergencies,11205,10,291488.0,5785.0
2023,BROOKLYN,Elevator Emergency - Occupied,NonMedical Emergencies,11205,366,291488.0,5785.0
2023,BROOKLYN,Elevator Emergency - Unoccupied,NonMedical Emergencies,11205,148,291488.0,5785.0
2023,BROOKLYN,Hospital Fire,Structural Fires,11205,1,291488.0,5785.0
2023,BROOKLYN,Manhole Fire - Other,NonStructural Fires,11205,6,291488.0,5785.0
2023,BROOKLYN,Manhole Fire - Seeping Smoke,NonStructural Fires,11205,10,291488.0,5785.0
2023,BROOKLYN,Medical - Assist Civilian,Medical Emergencies,11205,6,291488.0,5785.0
2023,BROOKLYN,Medical - Breathing / Ill or Sick,Medical Emergencies,11205,486,291488.0,5785.0
2023,BROOKLYN,Medical - EMS Link 10-91,Medical Emergencies,11205,534,291488.0,5785.0
2023,BROOKLYN,Medical MFA - EMS Link,Medical MFAs,11205,6,291488.0,5785.0
2023,BROOKLYN,Medical MFA - PD Link,Medical MFAs,11205,11,291488.0,5785.0
2023,BROOKLYN,Medical - No PT Contact EMS is Onscene,Medical Emergencies,11205,409,291488.0,5785.0
2023,BROOKLYN,Medical - PD Link 10-91,Medical Emergencies,11205,280,291488.0,5785.0
2023,BROOKLYN,Medical - Serious Life Threatening,Medical Emergencies,11205,40,291488.0,5785.0
2023,BROOKLYN,Medical - Victim Deceased,Medical Emergencies,11205,27,291488.0,5785.0
2023,BROOKLYN,Multiple Dwelling 'A' - Compactor fire,Structural Fires,11205,3,291488.0,5785.0
2023,BROOKLYN,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,11205,62,291488.0,5785.0
2023,BROOKLYN,Multiple Dwelling 'A' - Other fire,Structural Fires,11205,30,291488.0,5785.0
2023,BROOKLYN,Multiple Dwelling 'B' Fire,Structural Fires,11205,11,291488.0,5785.0
2023,BROOKLYN,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,11205,8,291488.0,5785.0
2023,BROOKLYN,Non-Medical MFA - ERS,NonMedical MFAs,11205,2,291488.0,5785.0
2023,BROOKLYN,Non-Medical MFA - Phone,NonMedical MFAs,11205,87,291488.0,5785.0
2023,BROOKLYN,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,11205,21,291488.0,5785.0
2023,BROOKLYN,Odor - Other Smoke,NonMedical Emergencies,11205,23,291488.0,5785.0
2023,BROOKLYN,Odor - Other Than Smoke,NonMedical Emergencies,11205,96,291488.0,5785.0
2023,BROOKLYN,Other Commercial Building Fire,Structural Fires,11205,20,291488.0,5785.0
2023,BROOKLYN,Private Dwelling Fire,Structural Fires,11205,19,291488.0,5785.0
2023,BROOKLYN,Remove Civilian - Non-Fire,NonMedical Emergencies,11205,5,291488.0,5785.0
2023,BROOKLYN,School Fire,Structural Fires,11205,12,291488.0,5785.0
2023,BROOKLYN,Sprinkler System - Malfunction,NonMedical Emergencies,11205,7,291488.0,5785.0
2023,BROOKLYN,Sprinkler System - Working on System,NonMedical Emergencies,11205,6,291488.0,5785.0
2023,BROOKLYN,Undefined Emergency,NonMedical Emergencies,11205,10,291488.0,5785.0
2023,BROOKLYN,Under Contruction / Vacant Fire,Structural Fires,11205,1,291488.0,5785.0
2023,BROOKLYN,Utility Emergency - Electric,NonMedical Emergencies,11205,44,291488.0,5785.0
2023,BROOKLYN,Utility Emergency - Gas,NonMedical Emergencies,11205,107,291488.0,5785.0
2023,BROOKLYN,Utility Emergency - Steam,NonMedical Emergencies,11205,13,291488.0,5785.0
2023,BROOKLYN,Utility Emergency - Water,NonMedical Emergencies,11205,105,291488.0,5785.0
2023,BROOKLYN,Vehicle Accident - Other,NonMedical Emergencies,11205,54,291488.0,5785.0
2023,BROOKLYN,Vehicle Accident - With Extrication,NonMedical Emergencies,11205,1,291488.0,5785.0
2023,BROOKLYN,Abandoned Derelict Vehicle Fire,NonStructural Fires,11206,1,309123.0,7079.0
2023,BROOKLYN,Alarm System - Defective,NonMedical Emergencies,11206,41,309123.0,7079.0
2023,BROOKLYN,Alarm System - Testing,NonMedical Emergencies,11206,101,309123.0,7079.0
2023,BROOKLYN,Alarm System - Unnecessary,NonMedical Emergencies,11206,531,309123.0,7079.0
2023,BROOKLYN,Assist Civilian - Non-Medical,NonMedical Emergencies,11206,595,309123.0,7079.0
2023,BROOKLYN,Automobile Fire,NonStructural Fires,11206,16,309123.0,7079.0
2023,BROOKLYN,Brush Fire,NonStructural Fires,11206,1,309123.0,7079.0
2023,BROOKLYN,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,11206,126,309123.0,7079.0
2023,BROOKLYN,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,11206,16,309123.0,7079.0
2023,BROOKLYN,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,11206,24,309123.0,7079.0
2023,BROOKLYN,Carbon Monoxide - Code 4 - No Detector Activation,NonMedical Emergencies,11206,1,309123.0,7079.0
2023,BROOKLYN,Church Fire,Structural Fires,11206,1,309123.0,7079.0
2023,BROOKLYN,Defective Oil Burner,NonMedical Emergencies,11206,11,309123.0,7079.0
2023,BROOKLYN,Demolition Debris or Rubbish Fire,NonStructural Fires,11206,74,309123.0,7079.0
2023,BROOKLYN,Downed Tree,NonMedical Emergencies,11206,7,309123.0,7079.0
2023,BROOKLYN,Elevator Emergency - Occupied,NonMedical Emergencies,11206,832,309123.0,7079.0
2023,BROOKLYN,Elevator Emergency - Unoccupied,NonMedical Emergencies,11206,272,309123.0,7079.0
2023,BROOKLYN,Factory Fire,Structural Fires,11206,1,309123.0,7079.0
2023,BROOKLYN,Manhole Fire - Blown Cover,NonStructural Fires,11206,1,309123.0,7079.0
2023,BROOKLYN,Manhole Fire - Other,NonStructural Fires,11206,12,309123.0,7079.0
2023,BROOKLYN,Manhole Fire - Seeping Smoke,NonStructural Fires,11206,12,309123.0,7079.0
2023,BROOKLYN,Medical - Assist Civilian,Medical Emergencies,11206,14,309123.0,7079.0
2023,BROOKLYN,Medical - Breathing / Ill or Sick,Medical Emergencies,11206,1470,309123.0,7079.0
2023,BROOKLYN,Medical - EMS Link 10-91,Medical Emergencies,11206,1364,309123.0,7079.0
2023,BROOKLYN,Medical MFA - EMS Link,Medical MFAs,11206,16,309123.0,7079.0
2023,BROOKLYN,Medical MFA - PD Link,Medical MFAs,11206,10,309123.0,7079.0
2023,BROOKLYN,Medical - No PT Contact EMS is Onscene,Medical Emergencies,11206,763,309123.0,7079.0
2023,BROOKLYN,Medical - PD Link 10-91,Medical Emergencies,11206,853,309123.0,7079.0
2023,BROOKLYN,Medical - Serious Life Threatening,Medical Emergencies,11206,77,309123.0,7079.0
2023,BROOKLYN,Medical - Victim Deceased,Medical Emergencies,11206,53,309123.0,7079.0
2023,BROOKLYN,Multiple Dwelling 'A' - Compactor fire,Structural Fires,11206,9,309123.0,7079.0
2023,BROOKLYN,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,11206,137,309123.0,7079.0
2023,BROOKLYN,Multiple Dwelling 'A' - Other fire,Structural Fires,11206,62,309123.0,7079.0
2023,BROOKLYN,Multiple Dwelling 'B' Fire,Structural Fires,11206,46,309123.0,7079.0
2023,BROOKLYN,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,11206,7,309123.0,7079.0
2023,BROOKLYN,Non-Medical MFA - Phone,NonMedical MFAs,11206,111,309123.0,7079.0
2023,BROOKLYN,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,11206,30,309123.0,7079.0
2023,BROOKLYN,Non-Medical MFA - Verbal,NonMedical MFAs,11206,2,309123.0,7079.0
2023,BROOKLYN,Odor - Other Smoke,NonMedical Emergencies,11206,46,309123.0,7079.0
2023,BROOKLYN,Odor - Other Than Smoke,NonMedical Emergencies,11206,201,309123.0,7079.0
2023,BROOKLYN,Other Commercial Building Fire,Structural Fires,11206,28,309123.0,7079.0
2023,BROOKLYN,Other Transportation Fire,NonStructural Fires,11206,1,309123.0,7079.0
2023,BROOKLYN,Private Dwelling Fire,Structural Fires,11206,9,309123.0,7079.0
2023,BROOKLYN,Remove Civilian - Non-Fire,NonMedical Emergencies,11206,3,309123.0,7079.0
2023,BROOKLYN,School Fire,Structural Fires,11206,4,309123.0,7079.0
2023,BROOKLYN,Sprinkler System - Activated,NonMedical Emergencies,11206,1,309123.0,7079.0
2023,BROOKLYN,Sprinkler System - Malfunction,NonMedical Emergencies,11206,20,309123.0,7079.0
2023,BROOKLYN,Sprinkler System - Working on System,NonMedical Emergencies,11206,6,309123.0,7079.0
2023,BROOKLYN,Store Fire,Structural Fires,11206,2,309123.0,7079.0
2023,BROOKLYN,Undefined Emergency,NonMedical Emergencies,11206,13,309123.0,7079.0
2023,BROOKLYN,Utility Emergency - Electric,NonMedical Emergencies,11206,108,309123.0,7079.0
2023,BROOKLYN,Utility Emergency - Gas,NonMedical Emergencies,11206,267,309123.0,7079.0
2023,BROOKLYN,Utility Emergency - Steam,NonMedical Emergencies,11206,17,309123.0,7079.0
2023,BROOKLYN,Utility Emergency - Undefined,NonMedical Emergencies,11206,1,309123.0,7079.0
2023,BROOKLYN,Utility Emergency - Water,NonMedical Emergencies,11206,311,309123.0,7079.0
2023,BROOKLYN,Vehicle Accident - Other,NonMedical Emergencies,11206,96,309123.0,7079.0
2023,BROOKLYN,Abandoned Derelict Vehicle Fire,NonStructural Fires,11207,1,152513.0,3976.0
2023,BROOKLYN,Alarm System - Defective,NonMedical Emergencies,11207,38,152513.0,3976.0
2023,BROOKLYN,Alarm System - Testing,NonMedical Emergencies,11207,108,152513.0,3976.0
2023,BROOKLYN,Alarm System - Unnecessary,NonMedical Emergencies,11207,359,152513.0,3976.0
2023,BROOKLYN,Assist Civilian - Non-Medical,NonMedical Emergencies,11207,656,152513.0,3976.0
2023,BROOKLYN,Automobile Fire,NonStructural Fires,11207,29,152513.0,3976.0
2023,BROOKLYN,Brush Fire,NonStructural Fires,11207,11,152513.0,3976.0
2023,BROOKLYN,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,11207,116,152513.0,3976.0
2023,BROOKLYN,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,11207,24,152513.0,3976.0
2023,BROOKLYN,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,11207,26,152513.0,3976.0
2023,BROOKLYN,Church Fire,Structural Fires,11207,1,152513.0,3976.0
2023,BROOKLYN,Defective Oil Burner,NonMedical Emergencies,11207,8,152513.0,3976.0
2023,BROOKLYN,Demolition Debris or Rubbish Fire,NonStructural Fires,11207,90,152513.0,3976.0
2023,BROOKLYN,Downed Tree,NonMedical Emergencies,11207,7,152513.0,3976.0
2023,BROOKLYN,Elevator Emergency - Occupied,NonMedical Emergencies,11207,242,152513.0,3976.0
2023,BROOKLYN,Elevator Emergency - Unoccupied,NonMedical Emergencies,11207,116,152513.0,3976.0
2023,BROOKLYN,Factory Fire,Structural Fires,11207,1,152513.0,3976.0
2023,BROOKLYN,Hospital Fire,Structural Fires,11207,1,152513.0,3976.0
2023,BROOKLYN,Manhole Fire - Blown Cover,NonStructural Fires,11207,1,152513.0,3976.0
2023,BROOKLYN,Manhole Fire - Other,NonStructural Fires,11207,9,152513.0,3976.0
2023,BROOKLYN,Manhole Fire - Seeping Smoke,NonStructural Fires,11207,5,152513.0,3976.0
2023,BROOKLYN,Maritime Emergency,NonMedical Emergencies,11207,1,152513.0,3976.0
2023,BROOKLYN,Medical - Assist Civilian,Medical Emergencies,11207,18,152513.0,3976.0
2023,BROOKLYN,Medical - Breathing / Ill or Sick,Medical Emergencies,11207,1538,152513.0,3976.0
2023,BROOKLYN,Medical - EMS Link 10-91,Medical Emergencies,11207,1645,152513.0,3976.0
2023,BROOKLYN,Medical MFA - EMS Link,Medical MFAs,11207,43,152513.0,3976.0
2023,BROOKLYN,Medical MFA - PD Link,Medical MFAs,11207,32,152513.0,3976.0
2023,BROOKLYN,Medical - No PT Contact EMS is Onscene,Medical Emergencies,11207,1224,152513.0,3976.0
2023,BROOKLYN,Medical - PD Link 10-91,Medical Emergencies,11207,834,152513.0,3976.0
2023,BROOKLYN,Medical - Serious Life Threatening,Medical Emergencies,11207,122,152513.0,3976.0
2023,BROOKLYN,Medical - Victim Deceased,Medical Emergencies,11207,100,152513.0,3976.0
2023,BROOKLYN,Multiple Dwelling 'A' - Compactor fire,Structural Fires,11207,3,152513.0,3976.0
2023,BROOKLYN,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,11207,137,152513.0,3976.0
2023,BROOKLYN,Multiple Dwelling 'A' - Other fire,Structural Fires,11207,66,152513.0,3976.0
2023,BROOKLYN,Multiple Dwelling 'B' Fire,Structural Fires,11207,32,152513.0,3976.0
2023,BROOKLYN,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,11207,23,152513.0,3976.0
2023,BROOKLYN,Non-Medical MFA - ERS,NonMedical MFAs,11207,4,152513.0,3976.0
2023,BROOKLYN,Non-Medical MFA - Phone,NonMedical MFAs,11207,322,152513.0,3976.0
2023,BROOKLYN,Non-Medical MFA - Private Fire Alarm,NonMedical MFAs,11207,75,152513.0,3976.0
2023,BROOKLYN,Non-Medical MFA - Verbal,NonMedical MFAs,11207,1,152513.0,3976.0
2023,BROOKLYN,Odor - Other Smoke,NonMedical Emergencies,11207,27,152513.0,3976.0
2023,BROOKLYN,Odor - Other Than Smoke,NonMedical Emergencies,11207,234,152513.0,3976.0
2023,BROOKLYN,Other Commercial Building Fire,Structural Fires,11207,31,152513.0,3976.0
2023,BROOKLYN,Other Transportation Fire,NonStructural Fires,11207,3,152513.0,3976.0
2023,BROOKLYN,Private Dwelling Fire,Structural Fires,11207,84,152513.0,3976.0
2023,BROOKLYN,Remove Civilian - Non-Fire,NonMedical Emergencies,11207,8,152513.0,3976.0
2023,BROOKLYN,School Fire,Structural Fires,11207,2,152513.0,3976.0
2023,BROOKLYN,Sprinkler System - Malfunction,NonMedical Emergencies,11207,7,152513.0,3976.0
2023,BROOKLYN,Sprinkler System - Working on System,NonMedical Emergencies,11207,3,152513.0,3976.0
2023,BROOKLYN,Store Fire,Structural Fires,11207,5,152513.0,3976.0
2023,BROOKLYN,Transit System Emergency,NonMedical Emergencies,11207,1,152513.0,3976.0
2023,BROOKLYN,Transit System - NonStructural,NonStructural Fires,11207,2,152513.0,3976.0
2023,BROOKLYN,Undefined Emergency,NonMedical Emergencies,11207,13,152513.0,3976.0
2023,BROOKLYN,Under Contruction / Vacant Fire,Structural Fires,11207,1,152513.0,3976.0
2023,BROOKLYN,Utility Emergency - Electric,NonMedical Emergencies,11207,75,152513.0,3976.0
2023,BROOKLYN,Utility Emergency - Gas,NonMedical Emergencies,11207,257,152513.0,3976.0
2023,BROOKLYN,Utility Emergency - Steam,NonMedical Emergencies,11207,45,152513.0,3976.0
2023,BROOKLYN,Utility Emergency - Undefined,NonMedical Emergencies,11207,2,152513.0,3976.0
2023,BROOKLYN,Utility Emergency - Water,NonMedical Emergencies,11207,209,152513.0,3976.0
2023,BROOKLYN,Vehicle Accident - Other,NonMedical Emergencies,11207,337,152513.0,3976.0
2023,BROOKLYN,Vehicle Accident - With Extrication,NonMedical Emergencies,11207,6,152513.0,3976.0
2023,BROOKLYN,Abandoned Derelict Vehicle Fire,NonStructural Fires,11208,4,127554.0,3976.0
2023,BROOKLYN,Alarm System - Defective,NonMedical Emergencies,11208,39,127554.0,3976.0
2023,BROOKLYN,Alarm System - Testing,NonMedical Emergencies,11208,63,127554.0,3976.0
2023,BROOKLYN,Alarm System - Unnecessary,NonMedical Emergencies,11208,303,127554.0,3976.0
2023,BROOKLYN,Assist Civilian - Non-Medical,NonMedical Emergencies,11208,547,127554.0,3976.0
2023,BROOKLYN,Automobile Fire,NonStructural Fires,11208,20,127554.0,3976.0
2023,BROOKLYN,Brush Fire,NonStructural Fires,11208,9,127554.0,3976.0
2023,BROOKLYN,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,11208,105,127554.0,3976.0
2023,BROOKLYN,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,11208,42,127554.0,3976.0
2023,BROOKLYN,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,11208,27,127554.0,3976.0
2023,BROOKLYN,Carbon Monoxide - Code 4 - No Detector Activation,NonMedical Emergencies,11208,1,127554.0,3976.0
2023,BROOKLYN,Church Fire,Structural Fires,11208,1,127554.0,3976.0
2023,BROOKLYN,Defective Oil Burner,NonMedical Emergencies,11208,7,127554.0,3976.0
2023,BROOKLYN,Demolition Debris or Rubbish Fire,NonStructural Fires,11208,65,127554.0,3976.0
2023,BROOKLYN,Downed Tree,NonMedical Emergencies,11208,15,127554.0,3976.0
2023,BROOKLYN,Elevator Emergency - Occupied,NonMedical Emergencies,11208,161,127554.0,3976.0
2023,BROOKLYN,Elevator Emergency - Unoccupied,NonMedical Emergencies,11208,93,127554.0,3976.0
2023,BROOKLYN,Manhole Fire - Blown Cover,NonStructural Fires,11208,2,127554.0,3976.0
2023,BROOKLYN,Manhole Fire - Other,NonStructural Fires,11208,4,127554.0,3976.0
2023,BROOKLYN,Manhole Fire - Seeping Smoke,NonStructural Fires,11208,8,127554.0,3976.0
2023,BROOKLYN,Medical - Assist Civilian,Medical Emergencies,11208,12,127554.0,3976.0
2023,BROOKLYN,Medical - Breathing / Ill or Sick,Medical Emergencies,11208,966,127554.0,3976.0
2023,BROOKLYN,Medical - EMS Link 10-91,Medical Emergencies,11208,1449,127554.0,3976.0
2023,BROOKLYN,Medical MFA - EMS Link,Medical MFAs,11208,21,127554.0,3976.0
2023,BROOKLYN,Medical MFA - PD Link,Medical MFAs,11208,19,127554.0,3976.0
2023,BROOKLYN,Medical - No PT Contact EMS is Onscene,Medical Emergencies,11208,1381,127554.0,3976.0
2023,BROOKLYN,Medical - PD Link 10-91,Medical Emergencies,11208,750,127554.0,3976.0
2023,BROOKLYN,Medical - Serious Life Threatening,Medical Emergencies,11208,98,127554.0,3976.0
